feature,importance
Agricultural production index (2004-2006=100)_70,4.020652253359832e-05
Refugees and others of concern to UNHCR (in thousands)_470.5,4.0145461213623245e-05
"Pop using improved drinking water (urban/rural, %)_88.0/51.5",3.963801647958195e-05
International trade: Exports (million US$)_281777,3.939975839592765e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_102.2/97.2,3.9282234854696245e-05
Energy supply per capita (Gigajoules)_99.3/96.9,3.919978883815203e-05
International trade: Exports (million US$)_641,3.9067208257959066e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_5.4/7.4,3.896954858945623e-05
Refugees and others of concern to UNHCR (in thousands)_402.1,3.848424126292125e-05
Threatened species (number)_12.3,3.831673370231927e-05
"Population age distribution (0-14 / 60+ years, %)_28.4/10.5",3.742011218437069e-05
"Population age distribution (0-14 / 60+ years, %)_17.3/16.9",3.730173648878368e-05
International migrant stock (000/% of total pop)_57.6/2.0,3.674522671126591e-05
"Population age distribution (0-14 / 60+ years, %)_14.8/24.0",3.671312875117494e-05
International trade: Exports (million US$)_139574,3.556897292370669e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_65.7/58.0,3.5015853755565e-05
Threatened species (number)_12.5,3.471574448510162e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_105.6/104.5,3.38691984522374e-05
Refugees and others of concern to UNHCR (in thousands)_55.3,3.349960914363901e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_110.7/123.5,3.347537272626954e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_109.1/113.5,3.343245364571907e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_65.0/35.4,3.28481768503065e-05
"Population age distribution (0-14 / 60+ years, %)_23.1/11.1",3.208196750248427e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_124.5/123.1,3.205138769071263e-05
Infant mortality rate (per 1000 live births_2.1,3.192243151815645e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_105.6/107.4,3.189713278519005e-05
"Pop using improved drinking water (urban/rural, %)_97.5/99.9",3.1721950468610186e-05
Threatened species (number)_33.5,3.1637819751747286e-05
Infant mortality rate (per 1000 live births_14.8,3.129769615922006e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_2.5/4.9,3.0570116785181474e-05
Energy supply per capita (Gigajoules)_97.4/64.7,2.9170064380637838e-05
International migrant stock (000/% of total pop)_263.1/13.4,2.801815991071064e-05
"Population age distribution (0-14 / 60+ years, %)_43.2/5.5",2.7972803038961634e-05
"Population age distribution (0-14 / 60+ years, %)_41.5/4.9",2.787533739102839e-05
Threatened species (number)_31.6,2.7693701886504782e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_9.0/14.2,2.5638490258804752e-05
Threatened species (number)_19.2,2.3805410241854674e-05
Agricultural production index (2004-2006=100)_39,2.3145170875723394e-05
Threatened species (number)_7.7,2.1784217017448022e-05
Infant mortality rate (per 1000 live births_14.1,2.104359627325441e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_58.5/56.9,2.1025100538176603e-05
International trade: Exports (million US$)_511714,2.071676595321326e-05
Infant mortality rate (per 1000 live births_58.1,2.058410403369593e-05
International migrant stock (000/% of total pop)_1492.4/17.5,2.0400847004606685e-05
"Pop using improved drinking water (urban/rural, %)_44.6/7.3",2.0222108243201004e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_93.3/95.2,1.8809872751476207e-05
Threatened species (number)_10.3,1.7753725986882245e-05
Threatened species (number)_0.8,1.7688550832145878e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_87.6/80.1,1.732624973587283e-05
Refugees and others of concern to UNHCR (in thousands)_7127.0,1.6790445485529383e-05
Infant mortality rate (per 1000 live births_17.1,1.6784318655573354e-05
"Pop using improved drinking water (urban/rural, %)_99.1/99.1",1.6057203811221e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_43.9/6.3,1.572093215370605e-05
Refugees and others of concern to UNHCR (in thousands)_0.7,1.540086936756833e-05
Refugees and others of concern to UNHCR (in thousands)_155.1,1.4451085295491196e-05
International trade: Exports (million US$)_388911,1.441901963603698e-05
Agricultural production index (2004-2006=100)_80,1.429900866973139e-05
Energy supply per capita (Gigajoules)_99.0/95.3,1.4080294888007277e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_4.0/5.9,1.3996750678556828e-05
"Pop using improved drinking water (urban/rural, %)_99.1/99.6",1.3973522312512804e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_93.5/87.7,1.3923390333518161e-05
Infant mortality rate (per 1000 live births_69.8,1.3649684857610182e-05
Energy supply per capita (Gigajoules)_96.9/81.4,1.3583841126807875e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_98.5/98.3,1.3252421369199477e-05
Education: Tertiary gross enrol ratio (f/m per 100 pop)_54.4/34.5,1.3006421728069495e-05
"Population age distribution (0-14 / 60+ years, %)_17.5/25.5",1.2852024201985093e-05
Threatened species (number)_11.1,1.1777224954593318e-05
Refugees and others of concern to UNHCR (in thousands)_216.7,1.1188762045634955e-05
Education: Primary gross enrol ratio (f/m per 100 pop)_125.6/120.6,1.1179860690963593e-05
International trade: Exports (million US$)_8760,1.1125484571009584e-05
Threatened species (number)_23.1,1.095453962975691e-05
International migrant stock (000/% of total pop)_7835.5/21.8,1.0762122155495442e-05
Education: Secondary gross enrol ratio (f/m per 100 pop)_98.5/96.7,1.0166059696659482e-05
"Population age distribution (0-14 / 60+ years, %)_16.0/23.5",8.846508857333613e-06
Education: Tertiary gross enrol ratio (f/m per 100 pop)_82.0/55.8,8.518931006179006e-06
Education: Primary gross enrol ratio (f/m per 100 pop)_125.1/116.0,8.414510769147691e-06
International migrant stock (000/% of total pop)_263.2/1.7,8.348889356071557e-06
Education: Secondary gross enrol ratio (f/m per 100 pop)_111.2/110.1,8.312372413368216e-06
Refugees and others of concern to UNHCR (in thousands)_301.7,8.24741548281748e-06
Education: Tertiary gross enrol ratio (f/m per 100 pop)_7.8/12.9,8.164544635836025e-06
Education: Tertiary gross enrol ratio (f/m per 100 pop)_97.1/82.5,8.00075338547624e-06
International migrant stock (000/% of total pop)_837.3/8.1,7.916786312790323e-06
"Population age distribution (0-14 / 60+ years, %)_30.9/8.8",7.570844710794138e-06
Threatened species (number)_21.5,7.453858432770406e-06
Education: Primary gross enrol ratio (f/m per 100 pop)_105.0/105.7,7.4388047040546e-06
Energy supply per capita (Gigajoules)_99.7/100.0,7.3903163496751015e-06
Refugees and others of concern to UNHCR (in thousands)_1052.1,7.226504390206711e-06
Education: Primary gross enrol ratio (f/m per 100 pop)_104.3/104.0,7.125251001979337e-06
International migrant stock (000/% of total pop)_1404.4/4.5,7.09397244302163e-06
Threatened species (number)_22.0,7.02343886111474e-06
Refugees and others of concern to UNHCR (in thousands)_63.8,7.014992700205775e-06
International migrant stock (000/% of total pop)_22.3/1.2,6.9958686914127975e-06
Threatened species (number)_68.9,6.893888878792628e-06
Education: Tertiary gross enrol ratio (f/m per 100 pop)_33.1/20.4,6.8682832046336726e-06
Threatened species (number)_19.3,6.834336383322479e-06
"Population age distribution (0-14 / 60+ years, %)_26.7/10.1",6.822619534198802e-06
International trade: Exports (million US$)_36369,6.687370228825612e-06
Threatened species (number)_38.7,6.62766999697078e-06
International trade: Exports (million US$)_12892,6.064196889304084e-06
Threatened species (number)_72.0,5.6383364483708394e-06
Refugees and others of concern to UNHCR (in thousands)_356.2,5.612121197776925e-06
"Population age distribution (0-14 / 60+ years, %)_39.6/4.6",5.591999975344409e-06
Energy supply per capita (Gigajoules)_93.1/48.6,5.410261697762772e-06
International migrant stock (000/% of total pop)_7784.4/12.1,5.13770484093881e-06
"Population age distribution (0-14 / 60+ years, %)_21.1/4.9",4.9739598138370184e-06
International migrant stock (000/% of total pop)_1242.5/11.3,4.8601749968255505e-06
Energy supply per capita (Gigajoules)_99.6/100.0,4.859178120311006e-06
Education: Secondary gross enrol ratio (f/m per 100 pop)_110.0/109.8,4.753275419413962e-06
Threatened species (number)_43.2,4.633490360531734e-06
"Pop using improved drinking water (urban/rural, %)_100.0/99.0",4.558714449165828e-06
International trade: Exports (million US$)_354,4.519669259742068e-06
Education: Primary gross enrol ratio (f/m per 100 pop)_91.1/131.6,4.425407829758619e-06
Threatened species (number)_32.7,4.36299304100336e-06
Education: Primary gross enrol ratio (f/m per 100 pop)_101.1/100.1,4.163278475843512e-06
"Population age distribution (0-14 / 60+ years, %)_41.0/4.8",4.12503079502233e-06
Education: Primary gross enrol ratio (f/m per 100 pop)_116.2/117.1,4.065577344569349e-06
"Population age distribution (0-14 / 60+ years, %)_22.2/13.3",4.031619023304177e-06
"Pop using improved drinking water (urban/rural, %)_84.7/91.9",3.940895717642452e-06
Energy supply per capita (Gigajoules)_99.5/97.9,3.864101501077361e-06
Education: Secondary gross enrol ratio (f/m per 100 pop)_105.0/107.9,3.6529656048439584e-06
Refugees and others of concern to UNHCR (in thousands)_1.5,3.488500980388548e-06
"Pop using improved drinking water (urban/rural, %)_84.3/77.1",3.405251971736981e-06
International trade: Exports (million US$)_2130,3.385772287245347e-06
Agricultural production index (2004-2006=100)_167,3.1000871978038836e-06
International migrant stock (000/% of total pop)_286.8/2.6,3.0204978982204877e-06
"Pop using improved drinking water (urban/rural, %)_33.5/8.5",2.9888404743468106e-06
"Population age distribution (0-14 / 60+ years, %)_17.7/23.9",2.9430683513118825e-06
Threatened species (number)_69.2,2.7809042030528557e-06
International migrant stock (000/% of total pop)_1387.9/12.3,2.651700483333664e-06
Energy supply per capita (Gigajoules)_100.0/99.2,2.592441681169278e-06
Refugees and others of concern to UNHCR (in thousands)_254.1,2.572262791423167e-06
International migrant stock (000/% of total pop)_25.3/0.2,2.2138402687033713e-06
"Pop using improved drinking water (urban/rural, %)_99.2/99.6",2.0937653187338024e-06
Refugees and others of concern to UNHCR (in thousands)_616.5,2.0547970852772073e-06
"Population age distribution (0-14 / 60+ years, %)_14.9/24.1",2.009366359578333e-06
"Pop using improved drinking water (urban/rural, %)_37.3/27.6",1.94970006363065e-06
"Population age distribution (0-14 / 60+ years, %)_18.9/21.5",1.9343752804573865e-06
Energy supply per capita (Gigajoules)_92.7/67.4,1.6703494256852183e-06
Threatened species (number)_36.8,1.6495512521283683e-06
Energy supply per capita (Gigajoules)_90.9/91.8,1.5124621929759945e-06
Education: Secondary gross enrol ratio (f/m per 100 pop)_34.6/45.8,1.4776978149640668e-06
Refugees and others of concern to UNHCR (in thousands)_554.1,1.4694989827534885e-06
International trade: Exports (million US$)_335,1.416814641196569e-06
Infant mortality rate (per 1000 live births_13.0,9.504766281780498e-07
Threatened species (number)_54.3,9.303942556237098e-07
Education: Tertiary gross enrol ratio (f/m per 100 pop)_67.7/75.9,8.693891535446244e-07
Education: Tertiary gross enrol ratio (f/m per 100 pop)_1.5/4.1,8.361230384649728e-07
Education: Secondary gross enrol ratio (f/m per 100 pop)_102.7/88.2,7.63409674300753e-07
"Population age distribution (0-14 / 60+ years, %)_15.7/17.6",6.442693817506766e-07
"Population age distribution (0-14 / 60+ years, %)_15.5/23.2",5.464814393387285e-07
"Population age distribution (0-14 / 60+ years, %)_13.1/28.0",4.707420041004774e-07
"Pop using improved drinking water (urban/rural, %)_99.2/98.1",4.6846013371519286e-07
Infant mortality rate (per 1000 live births_27.7,4.5811510696042706e-07
Education: Tertiary gross enrol ratio (f/m per 100 pop)_96.3/69.7,3.6055974706393937e-07
"Pop using improved drinking water (urban/rural, %)_99.6/99.6",3.02371785105162e-07
"Pop using improved drinking water (urban/rural, %)_99.4/88.0",2.8352799167686865e-07
Refugees and others of concern to UNHCR (in thousands)_157.6,2.314054755772185e-07
"Pop using improved drinking water (urban/rural, %)_76.5/55.7",1.179826887953866e-18
Refugees and others of concern to UNHCR (in thousands)_3.7,5.858220541534459e-19
Education: Tertiary gross enrol ratio (f/m per 100 pop)_99.6/72.8,5.360527270878794e-19
"Population age distribution (0-14 / 60+ years, %)_20.0/16.9",4.646430632745153e-19
Education: Secondary gross enrol ratio (f/m per 100 pop)_80.7/74.6,3.195519300854498e-19
Education: Secondary gross enrol ratio (f/m per 100 pop)_78.3/72.9,3.1195908030895355e-19
International migrant stock (000/% of total pop)_704.1/51.1,3.0196291567574494e-19
Education: Secondary gross enrol ratio (f/m per 100 pop)_32.5/41.9,2.967267922222038e-19
International migrant stock (000/% of total pop)_1687.6/75.5,2.1982222709862817e-19
"Population age distribution (0-14 / 60+ years, %)_27.9/16.1",2.1873823567336705e-19
International trade: Exports (million US$)_11433,2.0847170720289134e-19
International trade: Exports (million US$)_94355,2.0593491773556588e-19
Refugees and others of concern to UNHCR (in thousands)_103.2,2.008897839554348e-19
Energy supply per capita (Gigajoules)_86.6/71.9,1.8308502161818893e-19
"Pop using improved drinking water (urban/rural, %)_99.3/99.0",1.5078085568330656e-19
Infant mortality rate (per 1000 live births_9.2,1.5027563996126756e-19
Energy supply per capita (Gigajoules)_91.1/73.8,1.468360507704194e-19
Threatened species (number)_14.7,1.4647480240852927e-19
Refugees and others of concern to UNHCR (in thousands)_10.1,1.4635648209717158e-19
International trade: Exports (million US$)_22858,1.3965030917905814e-19
"Population age distribution (0-14 / 60+ years, %)_23.7/8.8",1.2398077244710792e-19
International migrant stock (000/% of total pop)_32.1/0.1,1.234022607521791e-19
Threatened species (number)_15.0,9.147280131073225e-20
"Pop using improved drinking water (urban/rural, %)_99.2/99.2",0.0
International trade: Exports (million US$)_5335,0.0
International trade: Exports (million US$)_213,0.0
International trade: Exports (million US$)_18000,0.0
International trade: Exports (million US$)_1623,0.0
International trade: Exports (million US$)_875,0.0
International trade: Exports (million US$)_213927,0.0
International trade: Exports (million US$)_1340752,0.0
"Pop using improved drinking water (urban/rural, %)_99.6/99.8",0.0
International trade: Exports (million US$)_5327,0.0
International trade: Exports (million US$)_36040,0.0
"Pop using improved drinking water (urban/rural, %)_88.1/30.5",0.0
Agricultural production index (2004-2006=100)_179,0.0
Agricultural production index (2004-2006=100)_147,0.0
International trade: Exports (million US$)_488885,0.0
International trade: Exports (million US$)_103071,0.0
Agricultural production index (2004-2006=100)_93,0.0
International trade: Exports (million US$)_94,0.0
"Pop using improved drinking water (urban/rural, %)_99.5/99.4",0.0
Agricultural production index (2004-2006=100)_82,0.0
International trade: Exports (million US$)_46238,0.0
International trade: Exports (million US$)_47,0.0
International trade: Exports (million US$)_398033,0.0
Refugees and others of concern to UNHCR (in thousands)_2.3,0.0
"Pop using improved drinking water (urban/rural, %)_83.5/58.0",0.0
Education: Primary gross enrol ratio (f/m per 100 pop)_111.7/115.5,0.0
Education: Primary gross enrol ratio (f/m per 100 pop)_99.2/100.1,0.0
Education: Primary gross enrol ratio (f/m per 100 pop)_98.7/108.1,0.0
Education: Primary gross enrol ratio (f/m per 100 pop)_97.2/106.9,0.0
Education: Primary gross enrol ratio (f/m per 100 pop)_96.9/96.6,0.0
Threatened species (number)_22.6,0.0
Education: Primary gross enrol ratio (f/m per 100 pop)_83.8/98.6,0.0
Education: Primary gross enrol ratio (f/m per 100 pop)_148.9/148.9,0.0
Education: Primary gross enrol ratio (f/m per 100 pop)_112.7/119.5,0.0
Education: Primary gross enrol ratio (f/m per 100 pop)_111.2/107.4,0.0
Education: Secondary gross enrol ratio (f/m per 100 pop)_106.1/110.0,0.0
Education: Primary gross enrol ratio (f/m per 100 pop)_108.1/108.4,0.0
Education: Primary gross enrol ratio (f/m per 100 pop)_108.0/117.5,0.0
Threatened species (number)_34.9,0.0
Education: Primary gross enrol ratio (f/m per 100 pop)_104.7/105.2,0.0
Education: Primary gross enrol ratio (f/m per 100 pop)_103.7/103.2,0.0
Threatened species (number)_42.1,0.0
Education: Primary gross enrol ratio (f/m per 100 pop)_103.2/103.6,0.0
Education: Primary gross enrol ratio (f/m per 100 pop)_103.0/102.4,0.0
Education: Secondary gross enrol ratio (f/m per 100 pop)_101.9/102.4,0.0
Education: Secondary gross enrol ratio (f/m per 100 pop)_111.5/88.0,0.0
Education: Primary gross enrol ratio (f/m per 100 pop)_101.4/101.7,0.0
Education: Tertiary gross enrol ratio (f/m per 100 pop)_1.7/3.4,0.0
Education: Tertiary gross enrol ratio (f/m per 100 pop)_45.1/28.9,0.0
Education: Tertiary gross enrol ratio (f/m per 100 pop)_40.3/31.4,0.0
Education: Tertiary gross enrol ratio (f/m per 100 pop)_59.4/30.9,0.0
Education: Tertiary gross enrol ratio (f/m per 100 pop)_35.6/36.9,0.0
Education: Tertiary gross enrol ratio (f/m per 100 pop)_64.1/49.0,0.0
Education: Tertiary gross enrol ratio (f/m per 100 pop)_66.8/69.7,0.0
Education: Tertiary gross enrol ratio (f/m per 100 pop)_66.9/50.2,0.0
Education: Tertiary gross enrol ratio (f/m per 100 pop)_68.1/48.7,0.0
Education: Tertiary gross enrol ratio (f/m per 100 pop)_75.7/49.6,0.0
Threatened species (number)_1.5,0.0
Education: Tertiary gross enrol ratio (f/m per 100 pop)_79.8/58.8,0.0
Education: Secondary gross enrol ratio (f/m per 100 pop)_98.2/100.2,0.0
Education: Tertiary gross enrol ratio (f/m per 100 pop)_8.4/22.4,0.0
Education: Secondary gross enrol ratio (f/m per 100 pop)_85.7/87.1,0.0
Education: Tertiary gross enrol ratio (f/m per 100 pop)_88.3/72.9,0.0
Education: Tertiary gross enrol ratio (f/m per 100 pop)_89.2/74.3,0.0
Education: Secondary gross enrol ratio (f/m per 100 pop)_177.7/156.4,0.0
Education: Secondary gross enrol ratio (f/m per 100 pop)_136.3/134.7,0.0
Education: Primary gross enrol ratio (f/m per 100 pop)_102.0/100.9,0.0
Education: Primary gross enrol ratio (f/m per 100 pop)_101.2/99.8,0.0
"Population age distribution (0-14 / 60+ years, %)_13.6/27.9",0.0
"Population age distribution (0-14 / 60+ years, %)_43.6/5.4",0.0
Energy supply per capita (Gigajoules)_98.3/98.3,0.0
International migrant stock (000/% of total pop)_228.4/1.8,0.0
International migrant stock (000/% of total pop)_226.9/1.2,0.0
International migrant stock (000/% of total pop)_1979.5/11.7,0.0
International migrant stock (000/% of total pop)_11643.3/8.1,0.0
International migrant stock (000/% of total pop)_10.8/0.9,0.0
"Population age distribution (0-14 / 60+ years, %)_45.3/3.8",0.0
"Population age distribution (0-14 / 60+ years, %)_44.8/3.7",0.0
"Population age distribution (0-14 / 60+ years, %)_37.2/4.8",0.0
International migrant stock (000/% of total pop)_5853.0/12.7,0.0
"Population age distribution (0-14 / 60+ years, %)_35.4/6.7",0.0
"Population age distribution (0-14 / 60+ years, %)_31.1/6.4",0.0
"Population age distribution (0-14 / 60+ years, %)_24.0/12.3",0.0
"Population age distribution (0-14 / 60+ years, %)_18.1/21.3",0.0
"Population age distribution (0-14 / 60+ years, %)_17.4/19.0",0.0
"Population age distribution (0-14 / 60+ years, %)_17.1/24.6",0.0
"Population age distribution (0-14 / 60+ years, %)_15.0/26.3",0.0
"Population age distribution (0-14 / 60+ years, %)_14.7/25.3",0.0
International migrant stock (000/% of total pop)_4834.9/10.8,0.0
International migrant stock (000/% of total pop)_713.6/0.3,0.0
Education: Primary gross enrol ratio (f/m per 100 pop)_100.9/100.1,0.0
Refugees and others of concern to UNHCR (in thousands)_211.1,0.0
Infant mortality rate (per 1000 live births_8.4,0.0
Threatened species (number)_52.8,0.0
Infant mortality rate (per 1000 live births_68.0,0.0
Threatened species (number)_55.4,0.0
Infant mortality rate (per 1000 live births_41.3,0.0
Threatened species (number)_65.6,0.0
Energy supply per capita (Gigajoules)_100.0/48.6,0.0
Refugees and others of concern to UNHCR (in thousands)_348.5,0.0
Energy supply per capita (Gigajoules)_84.3/81.8,0.0
International migrant stock (000/% of total pop)_746.3/15.9,0.0
Refugees and others of concern to UNHCR (in thousands)_20.5,0.0
Energy supply per capita (Gigajoules)_85.6/51.3,0.0
Refugees and others of concern to UNHCR (in thousands)_19.3,0.0
Refugees and others of concern to UNHCR (in thousands)_166.4,0.0
Energy supply per capita (Gigajoules)_92.6/89.1,0.0
Refugees and others of concern to UNHCR (in thousands)_116.3,0.0
Refugees and others of concern to UNHCR (in thousands)_110.1,0.0
International migrant stock (000/% of total pop)_88.5/0.3,0.0
"Pop using improved drinking water (urban/rural, %)_99.9/99.8",0.0
